Date,Stock_A_Price,Stock_B_Price,Stock_C_Price,Stock_A_Volume,Stock_B_Volume,Stock_C_Volume
2011-11-01,117.36481265688042,136.98898137097063,102.35602208769214,39562,15420,16709
2011-11-02,62.86600782134685,98.18821016739075,45.56208963180203,43793,17204,9444
2011-11-03,79.63675165954945,134.7587862534311,85.79112369583943,17897,17953,9586
2011-11-04,66.0139187210392,105.50694610834077,83.95799406396335,20172,58047,36149
2011-11-05,64.94115513228523,94.74448586094614,100.38451096949444,38788,54594,9335
2011-11-06,71.45216149354434,121.35435203642461,47.14430410819002,42728,51103,8374
2011-11-07,110.87954792159637,92.99085210160735,63.093166564636014,43624,48338,10334
2011-11-08,104.27786358419422,167.37158539837367,84.42150294003575,12217,37307,25220
2011-11-09,111.27072420310978,106.42441241086318,100.18361013681448,11966,38217,33750
2011-11-10,136.00006356217787,105.0982158573083,89.66845610361239,16898,33057,25597
2011-11-11,118.97522762595834,135.54381023618782,97.26857771390895,21399,26266,18433
2011-11-12,76.17475619491026,105.85308512761078,89.22462225190084,40827,48051,14060
2011-11-13,86.30876675452907,67.9158162809089,48.60980463606823,31711,36231,12541
2011-11-14,125.82640674823605,80.6331231074692,42.63691966907704,29224,36325,27718
2011-11-15,85.32351465123834,101.7769961334012,54.430115347680015,29305,49995,20121
2011-11-16,73.78652876678409,83.73451087502562,88.2343686477995,13407,55570,25564
2011-11-17,111.01944088906858,90.12883454219305,82.34075912685583,45831,21460,23673
2011-11-18,64.83968593876538,109.58802399641502,63.03047733591016,43096,28769,8558
2011-11-19,112.04751440157297,85.36031250129133,65.06723095148418,23225,18799,31263
2011-11-20,82.43559785481429,73.91434438912283,79.92335832910167,28965,34299,9781
2011-11-21,90.83907341680631,105.25132348417405,118.07230717709166,40945,45070,8744
2011-11-22,94.2326700731715,83.76613525378924,70.83937872447893,15349,25887,29961
2011-11-23,82.23391888414784,66.01388552078427,58.0293446629502,21989,44787,12493
2011-11-24,116.98707525005675,65.38192264076635,116.5816768095707,45264,20557,33651
2011-11-25,121.91578660626689,116.14747359013955,42.102714759149784,14947,56854,30626
2011-11-26,77.61086700395515,95.66164761086648,116.66888423643559,49571,54861,21427
2011-11-27,128.25208409820993,155.53563088137008,68.74749290862927,24343,21747,33191
2011-11-28,52.001319622326434,129.73274830280278,63.26590196269634,22858,20753,14819
2011-11-29,147.84159762316483,165.47083509335573,44.584635994025426,15373,45806,18249
2011-11-30,88.5589739644038,103.50194365359721,99.6850332112067,26875,23562,18339
2011-12-01,124.56447164986531,77.35799908233443,100.83577023162239,42649,35371,28344
2011-12-02,116.70150859720839,138.2240572144148,96.67243649118313,22264,54782,27582
2011-12-03,96.69876124215153,136.5390878511713,108.27379737333598,35580,33934,9572
2011-12-04,102.88674356075666,155.23282652939554,43.526618172235665,38854,30121,32886
2011-12-05,110.69802669900055,143.730563852647,93.8681941069035,15952,14256,18479
2011-12-06,68.58652361661031,105.3563440052543,59.14471828213323,38974,27757,8668
2011-12-07,61.870537230085276,167.7822381365039,58.26338290954424,40685,48431,20351
2011-12-08,88.83001605822494,136.80254914209075,72.98929530464423,13692,14431,12785
2011-12-09,78.01953700506684,146.45132095427363,107.71276364730333,37735,29484,23326
2011-12-10,88.64950643199093,153.65217316168608,58.61550585877902,33169,41297,18839
2011-12-11,90.33427645853772,142.7443028768065,109.91632229569207,17704,37335,32064
2011-12-12,70.3467488296707,98.36794133946862,76.49788912049246,41164,13812,16423
2011-12-13,121.73991227154542,88.8254259537238,95.7247623020227,41956,29277,38363
2011-12-14,114.84548767123364,161.9060255803525,52.40354843784159,19454,51707,31785
2011-12-15,59.86850087615825,102.14063879709515,56.29967861040984,14945,20158,16037
2011-12-16,101.03035334009027,175.3169877774872,118.87556320074638,15119,24957,8307
2011-12-17,59.027371326653686,133.16959388585903,60.19422369940564,28476,52901,22281
2011-12-18,130.51584479917426,75.6007155391498,119.64559171858524,26899,45286,23325
2011-12-19,145.48833324918667,160.6614428147941,81.09844217233207,42720,34513,28979
2011-12-20,95.67871997444598,158.84726830262187,79.06835739362919,47676,40964,30799
2011-12-21,71.84727263475125,144.59997466329116,92.526832967051,30276,33843,9279
2011-12-22,72.89666376764129,130.31474101092334,70.7234961351539,22629,52536,17311
2011-12-23,85.9177014080847,124.7023075429277,116.3139627072692,40794,36728,37084
2011-12-24,133.03271456102925,96.94834230942939,70.41404202855126,16986,34743,34536
2011-12-25,139.08081550734113,94.22830026378385,115.23811738443057,25096,45859,31401
2011-12-26,116.32684845699508,101.57816391598247,111.06313574501871,24815,34293,30297
2011-12-27,107.41992771416858,134.26755876293947,62.50037104472169,43997,12175,35590
2011-12-28,99.61643711751418,95.7067437032749,81.35728854629201,35124,54591,24751
2011-12-29,148.5167553259887,85.64646617408577,55.725395644216036,15476,41967,22877
2011-12-30,140.9268035001067,174.51689439799407,64.41976828802771,35072,53477,17873
2011-12-31,113.99207032991134,110.16186460014823,44.03980262329141,29137,49764,19909
2012-01-01,55.437860540697656,145.48384390704481,74.61202238815022,38954,37222,23030
2012-01-02,59.01504763937749,174.57408240196744,56.809957633195054,45731,29309,27994
2012-01-03,109.64728201792568,135.2436259556817,83.77795549026132,32171,47490,21027
2012-01-04,89.09574631988687,102.19436843035538,46.891121323265494,10630,37689,32962
2012-01-05,143.614494401489,101.05648095494266,72.33767294166466,20619,32041,34885
2012-01-06,68.25604903442218,145.97150085698883,56.86233473653401,26676,45198,19771
2012-01-07,53.250185820602155,67.53056205490698,106.05929988607616,24220,41767,28985
2012-01-08,59.134340316078095,69.94159237280573,100.12524235176218,49936,34489,29024
2012-01-09,86.56874152833676,130.3029308321856,96.86721816924828,39717,25656,20960
2012-01-10,76.76705703691651,71.11150534527576,60.71964260134944,28210,35120,23782
2012-01-11,103.71563531837336,143.05700222355136,74.65681930687055,12469,20243,15402
2012-01-12,104.55205595071698,134.33571415195266,111.53236213847856,27903,22279,28072
2012-01-13,140.5704843444863,148.70455072286046,48.56222866000677,30188,24431,16811
2012-01-14,98.50465248634482,64.84128691764681,72.97257710744896,11454,14938,13122
2012-01-15,74.74543351450463,177.6570103465436,78.39444580313393,39991,40473,18704
2012-01-16,85.45484760924592,134.699527510453,44.57172047069819,45807,36371,21685
2012-01-17,73.45680709163153,134.61870999106478,73.23750149977707,27050,23165,25080
2012-01-18,114.77445209012606,65.17674920248261,44.92624216605556,39137,17994,18740
2012-01-19,55.18627675756389,65.57363364138934,118.31888704150734,23894,48915,19048
2012-01-20,136.4133741862841,116.99153735185263,75.22531341920103,48839,58167,8406
2012-01-21,84.12827000977312,120.85648495876197,93.68547264720571,37252,34340,11360
2012-01-22,108.93320546554378,79.24114028440712,70.77394765020733,39831,35223,23049
2012-01-23,70.57723384959117,130.46383363294808,70.60417479314034,47906,46073,27005
2012-01-24,100.69398088002609,114.71739494928477,89.59217033922891,38826,50229,13956
2012-01-25,111.06812652330969,95.67257501994689,43.43733793941275,15847,42402,23217
2012-01-26,144.73063889509444,87.34302522809018,44.385419513828836,28569,12903,10284
2012-01-27,91.15365123698682,115.77068773280806,112.5896844960668,21498,14798,38511
2012-01-28,73.85303540466857,135.61841278164624,67.31238530224863,46653,17783,27043
2012-01-29,94.076753270598,166.6770755516621,63.19890390337514,31882,24888,9056
2012-01-30,126.56476888680393,141.9280065017872,100.3110817032408,49353,30619,25407
2012-01-31,92.33774545536504,110.6610075471407,81.69931003543931,32959,20414,11644
2012-02-01,115.20452722233543,76.11689041576471,101.47628255131266,43102,58827,17937
2012-02-02,75.03707899708844,171.801138464142,113.51280519451434,31323,14113,29347
2012-02-03,144.00385007461267,114.79348503594801,75.7322046593972,28433,57600,21090
2012-02-04,119.36546323866204,124.0579472521124,119.09282420890806,40976,14804,14815
2012-02-05,141.88288578360513,132.61292094925605,73.86131464690938,14826,47321,38437
2012-02-06,97.04613180550746,119.3326254485786,55.285411271118726,23723,16457,39737
2012-02-07,97.50199308345081,154.87467612753807,57.2177197683073,34699,48638,14783
2012-02-08,112.6685659898869,179.54249145691273,41.97944320064339,38655,26747,20711
2012-02-09,147.5606338549003,81.60544709259332,110.95724402055525,47052,40715,33567
2012-02-10,121.5864406443052,149.17712927452015,46.358698378715616,12607,17004,35617
2012-02-11,69.64158260140074,98.78464513847288,58.195718928765544,37166,28147,39148
2012-02-12,89.4730988339404,100.30234024922294,102.54393086580649,30755,51562,31148
2012-02-13,143.61308816054805,141.64465676104493,93.9786373499896,11157,14658,22091
2012-02-14,111.83850654190908,120.84712628058125,102.72347302308494,42024,53764,39636
2012-02-15,109.9687266873159,119.25340106347078,65.71101999726054,45238,24736,15980
2012-02-16,59.08631576986713,70.55322545156733,94.30238163576692,24244,58977,21414
2012-02-17,57.17398857026544,70.08929319050628,50.21034822902678,39411,17777,31846
2012-02-18,59.14998393802482,102.96142780212412,99.44731823407373,26916,25283,34226
2012-02-19,120.54617665190925,68.24776092519951,81.55428930486951,48219,33758,11437
2012-02-20,104.6437001377104,74.80839377424724,94.63168062961537,39722,21562,37886
2012-02-21,67.57602492263506,166.7578305913836,41.28916402863237,25494,36225,27251
2012-02-22,127.88652458456889,133.57270879397134,106.7671271954936,43984,56270,26709
2012-02-23,124.01697233659453,110.71456325092518,73.6647171487495,37818,33651,21184
2012-02-24,132.07352854437966,144.29464087227092,51.9547032203007,49403,22994,27413
2012-02-25,146.66885851472273,161.76851894798722,109.76794409299303,11154,56205,34725
2012-02-26,64.21986135418442,116.06108665882095,52.86505288838577,17059,39926,33689
2012-02-27,113.93804078064187,155.88350044900847,87.74212876468106,29761,51052,16019
2012-02-28,115.10060892676888,158.67054203869725,76.0231599177051,43197,31451,11616
2012-02-29,84.36156590591521,171.94326413748848,114.77404573874304,22430,20932,26923
2012-03-01,141.54210985411112,162.00911000936418,51.3053956108607,31098,44021,35805
2012-03-02,120.52581067388371,95.9753985431433,112.61031896230793,28641,59400,18865
2012-03-03,82.93870395071102,90.95915950869674,107.20907757213769,25734,28978,12423
2012-03-04,100.72536909630222,119.24681150597752,106.94994039930971,25937,50764,14908
2012-03-05,60.54671539413782,122.45710635814989,78.88518407511802,14919,30874,39800
2012-03-06,144.67359348167298,131.0436683981062,83.795705322863,24250,38521,12165
2012-03-07,96.77924922812646,63.374265623872816,56.05351730031748,15480,34063,18710
2012-03-08,85.54548358192099,176.3636437954421,100.76249778906204,43271,46593,34967
2012-03-09,80.52137926168965,102.78251875312758,52.75806693836269,19160,43942,21290
2012-03-10,79.44402184324761,126.0602873690743,86.11183186572704,15954,57384,24431
2012-03-11,97.10763224595914,63.02307778302826,52.458816506180774,15346,23024,20781
2012-03-12,122.70105395993257,137.90150061615645,117.6432274264508,41107,16694,11082
2012-03-13,94.74363749730648,108.97880869890699,110.9819776755281,28388,52426,36189
2012-03-14,95.5077325326146,90.60692599788266,43.483909542367925,39435,37553,34821
2012-03-15,136.97588297190492,140.38264990232832,91.3067320447162,33932,52909,18835
2012-03-16,59.06455715854951,169.6297693677921,112.70146990788618,42859,58068,18665
2012-03-17,93.88317691401542,158.96597050664184,92.60394409961441,19825,33324,12517
2012-03-18,123.49979107417475,122.3681060844842,42.27492263098049,45348,18317,27736
2012-03-19,149.1004506469454,121.93784272430989,87.02826801236894,32192,40062,28638
2012-03-20,91.66167085274238,148.05161405944403,72.45706428371105,28337,27613,10735
2012-03-21,132.9707675746462,111.34452818852321,113.24765541076742,19300,19893,13841
2012-03-22,74.26657314479877,78.16882164934327,69.14655385050389,32058,47617,36650
2012-03-23,145.14986588062507,81.01607603925292,116.21205004935084,43620,45247,35495
2012-03-24,57.2100512521703,88.88324236208639,92.02053465055938,39490,27499,21383
2012-03-25,86.66212559416893,125.33409002925873,80.41977483300687,37256,31891,37145
2012-03-26,119.60448619912462,117.00706197442935,61.45733922525687,43867,34102,39947
2012-03-27,92.82368283030522,105.13668268731854,72.81717441862794,20407,31236,27352
2012-03-28,109.42372566169769,105.47826253476453,82.84009969382875,32948,31977,34967
2012-03-29,79.69014158798318,162.7525865067911,77.47178640982916,45347,56064,32215
2012-03-30,59.950059086383014,178.45811232935245,58.643045115525624,27031,55020,19740
2012-03-31,108.55798082494104,110.26175321774346,87.24992427897881,47563,45599,37270
2012-04-01,69.42802693241353,84.54977110788077,80.31221389151301,15239,44888,18355
2012-04-02,102.09735470834153,87.98926955875172,45.02356477449064,42187,49811,18588
2012-04-03,55.74495440104534,129.5911710993427,65.01340964599355,41737,26696,36639
2012-04-04,50.2016686090483,78.37210632460597,66.15965283810007,14193,36687,12923
2012-04-05,85.12522663933208,117.24094799099217,87.11239337128373,38459,34016,8669
2012-04-06,144.9538963837326,146.17933961353884,87.76859919219172,36438,41421,9577
2012-04-07,57.64059002221741,156.65792626390999,109.38832956827642,16060,36338,28043
2012-04-08,135.79446893013497,94.42631119583794,90.74213834271592,41619,51389,26603
2012-04-09,111.84764301928368,148.15349577179362,51.92634139031125,11425,56774,22734
2012-04-10,65.13353232842492,89.02953234139157,101.93168032954523,46369,46450,21974
2012-04-11,63.32282784104946,161.05739812037478,85.27181626961311,34716,45103,20258
2012-04-12,94.78840576493708,141.12074548781376,59.806533189378584,44659,12536,12681
2012-04-13,101.82297727210036,132.57406900527369,46.951777432104926,41491,45002,32694
2012-04-14,101.19841757611991,77.41224324316454,87.9529590829502,33900,47153,37359
2012-04-15,92.58634466389162,173.66748791206976,99.99614072677196,29744,24702,8301
2012-04-16,55.49147478945452,89.5378032975338,99.2903885762238,29930,44539,20030
2012-04-17,127.87966310094345,143.50724677973284,80.28933908288073,23114,40813,34843
2012-04-18,61.54527938032519,155.95915801796912,70.06845642476613,18117,40657,27208
2012-04-19,91.90714235293154,174.1238653807025,98.99898062043657,46792,57999,38183
2012-04-20,138.57142186092997,136.57471403853268,93.37610215360566,49305,48746,10935
2012-04-21,142.50712365469957,115.5533616303668,51.11886479139996,11174,37845,32558
2012-04-22,92.40117798359472,134.25385104842007,101.85895403603277,47436,48565,33745
2012-04-23,61.543902411411196,112.20954710744199,86.82930488178003,42686,55658,21613
2012-04-24,141.05657801205075,119.1037881904424,115.09613156873309,15784,35393,13457
2012-04-25,71.88670177954177,148.52902380598562,105.52322844136138,14345,38471,18876
2012-04-26,146.39436120655677,163.82975141613534,56.38162354636658,47969,23809,8097
2012-04-27,67.87316830289029,109.71355981742002,62.49228853383704,44984,16159,24576
2012-04-28,88.40984394920218,123.03228246377022,64.08045252156614,43179,41528,38651
2012-04-29,53.51395479452362,106.09354109892925,101.39353172722504,29574,16982,31239
2012-04-30,134.57200362656098,142.7709958553772,96.01096909748932,16557,20076,19106
2012-05-01,87.68076797899724,102.07325105934007,90.31939670926614,31984,16921,16673
2012-05-02,74.71369973501643,148.38310365081668,113.38687452884643,17821,35552,35229
2012-05-03,109.55675778779782,95.07864223543777,60.14372287341714,23293,39012,14107
2012-05-04,125.09191239715132,91.97613287849657,76.29665229756586,23869,52353,18260
2012-05-05,59.93871778016317,76.27856262267265,52.83627183140951,24909,45786,31836
2012-05-06,131.525925169325,134.8065381084277,70.39957576700485,10346,23432,11467
2012-05-07,118.07354630029528,142.59905800352442,76.34200720848742,21369,55998,17339
2012-05-08,62.99468165289722,85.21323009667246,95.1053634615974,15264,51434,21826
2012-05-09,106.54887585709434,176.52142518176208,49.5909018966012,38899,31386,33492
2012-05-10,134.7847366918901,93.35036744797362,55.672681120901984,31582,36535,12881
2012-05-11,116.19660685881053,170.30080003562176,93.85103579032686,38306,12612,28052
2012-05-12,93.35149032875756,61.120159277328284,83.83175656444485,16308,43588,15954
2012-05-13,117.37767266135998,61.92074834636091,89.53311723025303,44972,29441,25352
2012-05-14,84.7264205965034,132.6822770102915,83.33510946626151,14694,22511,38072
2012-05-15,86.78131096445463,105.21310026787914,49.99120792992536,11988,50945,22486
2012-05-16,89.69009845430705,122.35955548100745,112.70075400247624,14301,42374,29117
2012-05-17,113.52439861580109,147.74002934727218,70.15689242611468,18763,34833,13240
2012-05-18,51.96686412225574,63.90926392522004,102.45437644893352,18656,16045,27797
2012-05-19,99.92765411639397,112.54999335674447,105.9650697176705,36159,16990,32085
2012-05-20,70.22415299255356,177.9082020308727,73.08257915710286,42391,51555,15860
2012-05-21,117.54538765672612,122.13790149037496,82.71243651324266,46569,36150,27007
2012-05-22,96.67136311803856,132.45041403361125,87.97494660128476,20676,52193,24931
2012-05-23,50.215705376770735,171.4521159513903,92.82154413585369,24626,36641,39326
2012-05-24,108.13919398933396,87.5517967163565,94.48857500062884,14103,20420,28411
2012-05-25,116.95469755019806,91.00561968647958,67.29108958773466,11735,47737,17053
2012-05-26,63.5367213550806,121.5094491365378,100.93285825572664,17280,12668,13197
2012-05-27,96.45885278984761,62.66572704984291,98.66298729838321,34674,17547,38364
2012-05-28,134.18699940094206,110.41206613478923,110.32092608538787,37601,35874,22628
2012-05-29,121.32101824707698,107.57626310611658,74.57121412682126,10881,27907,31555
2012-05-30,54.492205248310455,125.29070557319075,47.56755665081233,26166,38186,16205
2012-05-31,148.20800761682779,128.1761750311918,117.33119984131997,26428,30489,17497
2012-06-01,94.8945932029672,82.49669344785022,48.32220824766475,28551,29895,36466
2012-06-02,100.05552597421544,85.94699477518274,71.88887397339353,35838,43198,34040
2012-06-03,94.51513104785269,178.38983373974506,65.77545226268006,19670,30403,19880
2012-06-04,100.95490926455706,113.38165777965321,64.1750293624155,41512,21235,11550
2012-06-05,108.53039942162505,162.2834234231371,86.1719184737563,21203,40931,30186
2012-06-06,90.93709556223659,120.23032250812201,91.73618027508763,23937,35410,19510
2012-06-07,69.71385314135057,71.9887397149395,62.885973721351675,42247,53329,29469
2012-06-08,128.87680184112833,171.0003128515976,61.981855332870246,39773,12814,27480
2012-06-09,51.60935739432871,107.56158267488951,57.25217424060507,40469,20950,38429
2012-06-10,50.5151610957694,158.64364791396022,84.96057626151408,30297,35307,22864
2012-06-11,57.79997741984605,171.6917152339977,74.07810946650525,11959,24104,16587
2012-06-12,89.47765156139239,139.6289987791901,96.10198413321434,21590,19330,21377
2012-06-13,119.23349214675373,117.12333739910254,95.36737669076152,39741,22743,27064
2012-06-14,147.40506845942963,176.10093024003106,111.62957579626477,47752,25446,17090
2012-06-15,65.16434376894316,76.2846292020501,71.63703357783618,38818,26779,37872
2012-06-16,134.43416874490873,91.82911481884966,117.90185365176099,44069,21973,36494
2012-06-17,120.41850701400493,95.57199012701366,76.5371935081227,19053,27392,9774
2012-06-18,148.65930971729182,166.9617285049538,68.05912559557197,38996,23072,15910
2012-06-19,141.7867183107344,143.17068842947424,93.38533075667092,16488,51253,38466
2012-06-20,70.80338397339844,177.66529282955534,53.70842974494952,15915,49248,24156
2012-06-21,149.50891260447688,73.79329663308212,93.89828200931177,40452,54066,20134
2012-06-22,81.38326246121312,175.58089462534215,72.09473146581655,23289,55258,34379
2012-06-23,80.72083254977872,75.01878074627204,79.55732424430107,15846,28418,21227
2012-06-24,74.72155529765334,106.53839590930082,86.70641551594355,18835,41924,30305
2012-06-25,90.4265905840621,75.62405366884035,83.95055331380902,33025,56501,22123
2012-06-26,70.02472175525747,69.5978521252095,46.520871020464654,30738,14290,9989
2012-06-27,120.63987339791265,95.76647515424054,49.76504024872774,40770,34060,30759
2012-06-28,76.63056200749334,115.9042882533849,80.89760547812179,31583,34183,38913
2012-06-29,82.69003114440969,74.51016191774296,116.91228837187745,11925,27550,39759
2012-06-30,73.18573984061939,60.93463551759305,113.92806165192816,47273,47513,35957
2012-07-01,136.62130929012093,158.19580784318663,98.54461851755434,42100,59656,34627
2012-07-02,92.7875064828024,109.96853816509235,71.23975110469064,24294,39812,27161
2012-07-03,110.78322972471969,168.0787457500536,70.00645257354738,14842,23058,22836
2012-07-04,117.71891405507925,70.6326231522148,112.19921583665258,33902,28010,36878
2012-07-05,82.12712601680852,99.87562709334335,40.64648959285207,41092,28191,8200
2012-07-06,99.59641405973369,111.77356362038537,64.65783229548217,32921,16455,20645
2012-07-07,98.48610907369687,98.41653531344423,63.629361700540514,36732,44130,11949
2012-07-08,61.08984498242728,70.03592391549226,87.74484709152333,19389,23822,31387
2012-07-09,83.7343571121184,160.10928472353373,71.42473141485942,10896,41134,13595
2012-07-10,80.60120132717599,66.19381640845147,89.58372805728206,24145,22313,12840
2012-07-11,137.25381997897642,173.50161168507958,102.77598205109209,43777,54178,14362
2012-07-12,135.09128025337475,105.34189133992976,116.86914184007964,11969,22930,28966
2012-07-13,105.66111629830027,115.33558583977958,73.17695772104659,42768,37806,15790
2012-07-14,90.38363596815194,60.67570274116739,83.19309376582548,44188,29564,18493
2012-07-15,90.91745809577336,93.7353648490832,119.12989341265565,44516,56691,18976
2012-07-16,142.94693219329986,128.8182643716611,81.47533355384363,12745,24787,21793
2012-07-17,131.2729461317723,163.43005128996913,77.43907616508218,27187,44028,37710
2012-07-18,88.7207145314442,179.7983468328108,65.26417550470742,39465,47653,34058
2012-07-19,94.00280055932876,67.37130097512663,80.1080545386285,30687,40050,14402
2012-07-20,99.26683997365332,102.79762865956991,49.0876657499588,47123,38676,15172
2012-07-21,94.84664743563368,117.51551685957811,65.70280576758381,37023,33861,15246
2012-07-22,142.102375413292,74.78242547824256,101.16201456383314,21252,41538,15182
2012-07-23,50.956136524973026,124.27123917033535,42.57121586316812,14583,21401,17656
2012-07-24,91.74878550446819,109.20262157924196,84.16158832095266,22537,41418,14279
2012-07-25,138.4236158660467,145.34456714241807,100.24787134041692,43595,26396,10083
2012-07-26,116.9351333848581,176.4503153182348,70.92959914239518,42063,43655,9607
2012-07-27,114.37729865652861,60.11402123732054,92.76864633918038,22686,29186,37724
2012-07-28,146.5022555852131,162.47509607431505,77.05678150339453,31614,21525,19359
2012-07-29,54.21612784670249,163.56647111419204,70.8907026193767,14735,19062,22004
2012-07-30,145.83047215184465,85.85132313557995,94.18717371709133,32487,31810,34213
2012-07-31,145.84729998534524,82.84432641992922,92.22531573341985,37738,36868,20515
2012-08-01,81.48166298601825,102.83917607275296,64.35523802450176,34907,42072,24988
2012-08-02,145.01667356561117,75.42107210103106,113.77303941323692,29000,52901,27108
2012-08-03,95.52439617490766,134.36354140233607,118.5853045481687,35297,37479,37189
2012-08-04,124.2665325047155,106.9085253883432,106.17677946900406,45706,52138,19606
2012-08-05,139.60806957205037,117.01076563565101,64.08025772766193,37672,55449,9954
2012-08-06,63.73379981047551,159.53863296570523,113.11397987163333,36802,18067,34116
2012-08-07,128.2983011961802,85.2458252026714,61.80917857194001,37048,54642,32083
2012-08-08,127.94595290559295,153.4102288268953,101.18848436433746,20025,35302,38518
2012-08-09,76.26313443183821,177.03859200612558,59.25630810751655,40262,42296,26312
2012-08-10,134.7029392059345,63.994282018351775,92.2567644534513,32879,49977,37958
2012-08-11,58.30743194913316,170.6619833151977,112.50060803867358,25563,26389,30825
2012-08-12,89.36138485994383,79.34765196003653,73.95229247088287,26447,32536,21136
2012-08-13,134.4701408007789,93.85419499255461,105.77386690311215,18051,35034,35513
2012-08-14,72.06658056383304,145.9598328992558,52.67135460446897,43717,55828,39964
2012-08-15,83.54582251390397,154.12600511334063,95.25876579390754,16004,45240,23051
2012-08-16,84.8264176697445,86.67705531546954,57.532299322740634,33974,43930,14684
2012-08-17,103.14090690839976,84.6896313056484,87.46359572598415,40829,29360,14290
2012-08-18,83.93137133706665,61.56481280749113,66.23450368653569,27524,32257,32550
2012-08-19,106.7782526557834,100.716548242517,117.44323367836839,19870,38115,10811
2012-08-20,60.843642315541224,85.87411052046376,44.493939619830904,15623,57490,20188
2012-08-21,92.84528862107587,136.33756665246716,57.665073496293715,34240,19976,16705
2012-08-22,95.05109709461978,91.13536787251019,77.15589567606116,41053,37327,38041
2012-08-23,123.0174824633398,173.65480365793582,87.21316254665754,30011,49382,15962
2012-08-24,91.91673911217802,119.61232318665955,83.91182131973453,28649,42205,28233
2012-08-25,122.63660287224565,87.21854239987212,57.60786374763263,23188,52570,39880
2012-08-26,104.20138505819867,117.03279718559034,71.3839129868288,34243,46348,30982
2012-08-27,119.63717251315236,132.2853967695977,95.68862580132237,43926,28850,31618
2012-08-28,78.68241852486409,123.17006499689883,102.84687966499405,12978,59447,24458
2012-08-29,143.19253779140604,104.71896666083663,59.085592011989206,19658,42331,38953
2012-08-30,114.00155701085211,140.91677860368247,77.5014381275998,11982,58615,13885
2012-08-31,86.61039516284342,77.7729010209759,116.16539034427119,19107,14554,10962
2012-09-01,149.77778766597007,81.58860901992972,97.09794607554824,44931,36341,36501
2012-09-02,125.95602913366075,151.346872767778,41.53847591793109,13263,53696,8174
2012-09-03,112.81292203403208,125.14019077224093,81.51908438757827,14507,26458,14232
2012-09-04,135.23092864232538,64.45153397981504,108.16906250354343,39274,48619,10632
2012-09-05,69.75621806387643,130.23612366950954,113.12876629889318,19228,33371,21113
2012-09-06,53.05108806069864,64.21863067121974,61.62520903822986,24900,13584,21670
2012-09-07,104.63919976225597,169.5222171678837,103.3762815632106,43121,53616,22844
2012-09-08,60.830082686011856,107.68344033899328,68.68517033130655,24400,26879,38119
2012-09-09,55.91799849817796,168.51792407103883,108.42928951157535,34099,12373,29973
2012-09-10,140.2452736333761,147.16049901799244,54.8557846800648,34530,12043,14692
2012-09-11,114.97703353047028,74.23623108883818,112.42675993352353,37804,26612,34714
2012-09-12,68.33797415708965,107.31068139773373,41.61172803355566,12524,25726,24852
2012-09-13,78.84909371746467,101.03048969782927,62.18273821006403,40585,45994,37535
2012-09-14,112.27148404628902,144.3257539072248,75.24788566970244,14858,34627,16438
2012-09-15,77.72548753895708,142.31163369861412,54.45086098907022,41743,12976,27526
2012-09-16,116.06736003083668,143.22786410250808,104.93305802380472,15163,53457,35571
2012-09-17,111.14814224473119,75.30103776822193,40.16130149125003,32312,24587,16194
2012-09-18,63.87608024701391,120.32113943761988,101.20510752264343,18815,26133,27042
2012-09-19,80.6613109922765,151.39095998747013,105.8370661279155,17990,58756,33289
2012-09-20,148.95479143326838,91.66477477340953,100.2733889321863,45141,52246,34346
2012-09-21,117.20535335004332,94.81259080991379,113.42152696964772,38743,45007,16034
2012-09-22,142.12379474245733,154.84990169244725,109.43734104341783,11871,42247,26540
2012-09-23,87.27974443342382,149.93099226050538,88.93170961896584,36785,52745,31864
2012-09-24,103.6673757817241,168.6982189430446,118.23401176081163,39842,44747,8558
2012-09-25,140.79883448158282,96.13907468538758,80.56014838060878,46347,54969,15202
2012-09-26,70.64647707470698,128.74317687088939,43.800061237465115,30262,55315,8721
2012-09-27,132.51398390778974,101.25778639189636,78.97759293366626,25743,21792,17625
2012-09-28,77.34440193892954,100.68396278694885,87.54277384175236,38801,35661,27591
2012-09-29,58.30637731036033,96.46973737253558,75.30570914528624,47164,59196,25136
2012-09-30,125.4191538832829,163.74646487652956,89.28585101651359,48083,52714,22967
2012-10-01,59.39607507632623,89.8319573816725,68.16570169083168,37161,12391,32417
2012-10-02,65.59874482910507,168.28857006754868,51.186570167592976,28094,56529,11898
2012-10-03,116.6537134563581,107.62962156813873,59.410946397559414,27956,47169,26222
2012-10-04,91.79018014675395,127.8351695372659,88.71074936910931,38152,51526,22844
2012-10-05,94.51590845352611,130.0701764835204,115.4280262453639,12655,13991,17542
2012-10-06,88.95076257015279,90.98424285568461,108.23056437693837,46942,26690,29852
2012-10-07,54.67876914945943,107.28193432367429,104.1828303018705,49898,16314,9248
2012-10-08,108.78974166885573,74.68714165271992,116.48590696480272,35989,54002,15834
2012-10-09,122.29197510905033,166.25898155848893,87.48673377606195,40616,53804,37872
2012-10-10,68.89270022100732,62.53956831403981,60.88630738032884,19078,56283,39075
2012-10-11,67.24750093005342,161.10819725478774,114.54093989827675,45965,36082,17081
2012-10-12,57.42286473225072,66.5031496996699,57.919114033814324,27379,41393,37582
2012-10-13,116.97039095882967,84.98030801509336,93.29973872868044,14404,34252,12670
